Date,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units,GC=F,CL=F,BZ=F,NG=F,RB=F
20/09/2021,12.722,83.5,2.12,2.86,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1761.800048828125,70.29000091552734,73.91999816894531,4.985000133514404,2.1152000427246094
21/09/2021,12.722,83.5,2.12,2.86,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1776.0,70.55999755859375,74.36000061035156,4.804999828338623,2.1052000522613525
22/09/2021,12.722,83.5,2.12,2.86,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1776.699951171875,72.2300033569336,76.19000244140625,4.804999828338623,2.1238999366760254
23/09/2021,12.722,83.5,2.15,2.88,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1747.699951171875,73.30000305175781,77.25,4.97599983215332,2.1714999675750732
24/09/2021,12.722,83.5,2.15,2.88,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1749.699951171875,73.9800033569336,78.08999633789062,5.139999866485596,2.1875
27/09/2021,12.722,83.5,2.15,2.88,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1750.0,75.44999694824219,79.52999877929688,5.705999851226807,2.2237000465393066
28/09/2021,12.722,83.5,2.15,2.88,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1735.800048828125,75.29000091552734,79.08999633789062,5.841000080108643,2.201900005340576
29/09/2021,12.722,83.5,2.15,2.88,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1721.5,74.83000183105469,78.63999938964844,5.4770002365112305,2.229300022125244
30/09/2021,12.722,83.5,2.28,3.01,153843.0,4.7,4.69785886363742,0.08,-77095.0,274.31,19863.1,20973.7,98.9955,521202.0,731.0,270.19599999999997,539.04,1563.0,1755.300048828125,75.02999877929688,78.5199966430664,5.867000102996826,2.2535998821258545
01/10/2021,13.181,124.4,2.28,3.01,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1757.0,75.87999725341797,79.27999877929688,5.61899995803833,2.25
04/10/2021,13.181,124.4,2.28,3.01,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1766.199951171875,77.62000274658203,81.26000213623047,5.765999794006348,2.308500051498413
05/10/2021,13.181,124.4,2.28,3.01,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1759.5999755859375,78.93000030517578,82.55999755859375,6.311999797821045,2.3578999042510986
06/10/2021,13.181,124.4,2.28,3.01,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1760.5,77.43000030517578,81.08000183105469,5.675000190734863,2.308199882507324
07/10/2021,13.181,124.4,2.23,2.99,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1757.9000244140625,78.30000305175781,81.94999694824219,5.677000045776367,2.334399938583374
08/10/2021,13.181,124.4,2.23,2.99,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1756.300048828125,79.3499984741211,82.38999938964844,5.565000057220459,2.3661999702453613
11/10/2021,13.181,124.4,2.23,2.99,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1754.5999755859375,80.5199966430664,83.6500015258789,5.34499979019165,2.3778998851776123
12/10/2021,13.181,124.4,2.23,2.99,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1758.300048828125,80.63999938964844,83.41999816894531,5.505000114440918,2.3828999996185303
13/10/2021,13.181,124.4,2.23,2.99,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1793.699951171875,80.44000244140625,83.18000030517578,5.590000152587891,2.4054999351501465
14/10/2021,13.181,124.4,2.3,3.05,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1796.699951171875,81.30999755859375,84.0,5.686999797821045,2.434999942779541
15/10/2021,13.181,124.4,2.3,3.05,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1767.199951171875,82.27999877929688,84.86000061035156,5.409999847412109,2.4863998889923096
18/10/2021,13.181,124.4,2.3,3.05,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1764.800048828125,82.44000244140625,84.33000183105469,4.988999843597412,2.486599922180176
19/10/2021,13.181,124.4,2.3,3.05,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1769.699951171875,82.95999908447266,85.08000183105469,5.0879998207092285,2.4755001068115234
20/10/2021,13.181,124.4,2.3,3.05,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1784.0999755859375,83.87000274658203,85.81999969482422,5.170000076293945,2.5083999633789062
21/10/2021,13.181,124.4,2.33,3.09,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1781.199951171875,82.5,84.61000061035156,5.114999771118164,2.48009991645813
22/10/2021,13.181,124.4,2.33,3.09,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1795.5,83.76000213623047,85.52999877929688,5.28000020980835,2.482100009918213
25/10/2021,13.181,124.4,2.33,3.09,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1806.0,83.76000213623047,85.98999786376953,5.8979997634887695,2.516200065612793
26/10/2021,13.181,124.4,2.33,3.09,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1792.699951171875,84.6500015258789,86.4000015258789,5.881999969482422,2.5167999267578125
27/10/2021,13.181,124.4,2.33,3.09,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1797.9000244140625,82.66000366210938,84.58000183105469,6.202000141143799,2.449700117111206
28/10/2021,13.181,124.4,2.37,3.14,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1801.5999755859375,82.80999755859375,84.31999969482422,5.7820000648498535,2.434999942779541
29/10/2021,13.181,124.4,2.37,3.14,154475.0,4.5,4.69785886363742,0.08,-66942.0,276.589,20056.8,21153.5,100.3542,535260.0,683.0,273.617,557.56,1587.0,1783.0,83.56999969482422,84.37999725341797,5.426000118255615,2.4619998931884766
01/11/2021,13.484,133.6,2.37,3.14,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1795.0999755859375,84.05000305175781,84.70999908447266,5.185999870300293,2.4093000888824463
02/11/2021,13.484,133.6,2.37,3.14,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1788.699951171875,83.91000366210938,84.72000122070312,5.541999816894531,2.4500999450683594
03/11/2021,13.484,133.6,2.37,3.14,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1763.5999755859375,80.86000061035156,81.98999786376953,5.670000076293945,2.3385000228881836
04/11/2021,13.484,133.6,2.35,3.09,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1793.0,78.80999755859375,80.54000091552734,5.716000080108643,2.29259991645813
05/11/2021,13.484,133.6,2.35,3.09,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1816.4000244140625,81.2699966430664,82.73999786376953,5.515999794006348,2.3208999633789062
08/11/2021,13.484,133.6,2.35,3.09,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1827.4000244140625,81.93000030517578,83.43000030517578,5.427000045776367,2.322200059890747
09/11/2021,13.484,133.6,2.35,3.09,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1830.199951171875,84.1500015258789,84.77999877929688,4.979000091552734,2.375200033187866
10/11/2021,13.484,133.6,2.27,2.98,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1847.5999755859375,81.33999633789062,82.63999938964844,4.880000114440918,2.2971999645233154
11/11/2021,13.484,133.6,2.27,2.98,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1863.199951171875,81.58999633789062,82.87000274658203,5.14900016784668,2.3178000450134277
12/11/2021,13.484,133.6,2.27,2.98,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1867.9000244140625,80.79000091552734,82.16999816894531,4.790999889373779,2.3113999366760254
15/11/2021,13.484,133.6,2.27,2.98,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1866.0999755859375,80.87999725341797,82.05000305175781,5.017000198364258,2.3287999629974365
16/11/2021,13.484,133.6,2.27,2.98,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1853.5999755859375,80.76000213623047,82.43000030517578,5.177000045776367,2.3496999740600586
17/11/2021,13.484,133.6,2.27,2.98,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1869.699951171875,78.36000061035156,80.27999877929688,4.815999984741211,2.2802999019622803
18/11/2021,13.484,133.6,2.39,3.1,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1861.0,79.01000213623047,81.23999786376953,4.9019999504089355,2.294300079345703
19/11/2021,13.484,133.6,2.39,3.1,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1851.199951171875,76.0999984741211,78.88999938964844,5.065000057220459,2.211899995803833
22/11/2021,13.484,133.6,2.39,3.1,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1806.0,76.75,79.69999694824219,4.789000034332275,2.260200023651123
23/11/2021,13.484,133.6,2.39,3.1,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1783.5,78.5,82.30999755859375,4.9670000076293945,2.3371999263763428
24/11/2021,13.484,133.6,2.42,3.1,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1784.0999755859375,78.38999938964844,82.25,5.067999839782715,2.319700002670288
26/11/2021,13.484,133.6,2.42,3.1,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1785.300048828125,68.1500015258789,72.72000122070312,5.447000026702881,2.029400110244751
29/11/2021,13.484,133.6,2.42,3.1,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1782.300048828125,69.94999694824219,73.44000244140625,4.854000091552734,2.0771000385284424
30/11/2021,13.484,133.6,2.42,3.1,155530.0,4.2,4.69785886363742,0.08,-80153.0,277.948,20246.1,21327.3,101.2684,544773.0,787.0,277.337,557.56,1704.0,1773.5999755859375,66.18000030517578,70.56999969482422,4.566999912261963,1.9801000356674194
01/12/2021,13.166,142.0,2.42,3.1,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1781.5999755859375,65.56999969482422,68.87000274658203,4.257999897003174,1.9510999917984009
02/12/2021,13.166,142.0,2.39,3.11,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1760.699951171875,66.5,69.66999816894531,4.056000232696533,1.9677000045776367
03/12/2021,13.166,142.0,2.39,3.11,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1782.0,66.26000213623047,69.87999725341797,4.131999969482422,1.9529000520706177
06/12/2021,13.166,142.0,2.39,3.11,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1777.5,69.48999786376953,73.08000183105469,3.6570000648498535,2.043299913406372
07/12/2021,13.166,142.0,2.39,3.11,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1782.5999755859375,72.05000305175781,75.44000244140625,3.7079999446868896,2.0999999046325684
08/12/2021,13.166,142.0,2.39,3.11,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1783.4000244140625,72.36000061035156,75.81999969482422,3.815000057220459,2.1484999656677246
09/12/2021,13.166,142.0,2.38,3.1,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1774.5999755859375,70.94000244140625,74.41999816894531,3.813999891281128,2.1284000873565674
10/12/2021,13.166,142.0,2.38,3.1,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1782.9000244140625,71.66999816894531,75.1500015258789,3.924999952316284,2.137200117111206
13/12/2021,13.166,142.0,2.38,3.1,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1786.300048828125,71.29000091552734,74.38999938964844,3.7939999103546143,2.116499900817871
14/12/2021,13.166,142.0,2.38,3.1,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1770.4000244140625,70.7300033569336,73.69999694824219,3.746999979019165,2.11080002784729
15/12/2021,13.166,142.0,2.38,3.1,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1762.5999755859375,70.87000274658203,73.87999725341797,3.802000045776367,2.127500057220459
16/12/2021,13.166,142.0,2.34,3.12,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1796.5999755859375,72.37999725341797,75.0199966430664,3.7660000324249268,2.177799940109253
17/12/2021,13.166,142.0,2.34,3.12,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1803.800048828125,70.86000061035156,73.5199966430664,3.690000057220459,2.1217000484466553
20/12/2021,13.166,142.0,2.34,3.12,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1793.699951171875,68.2300033569336,71.5199966430664,3.8340001106262207,2.0899999141693115
21/12/2021,13.166,142.0,2.34,3.12,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1787.9000244140625,71.12000274658203,73.9800033569336,3.86899995803833,2.1521999835968018
22/12/2021,13.166,142.0,2.34,3.12,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1801.5999755859375,72.76000213623047,75.29000091552734,3.9760000705718994,2.1679999828338623
23/12/2021,13.166,142.0,2.3,3.05,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1811.199951171875,73.79000091552734,76.8499984741211,3.7309999465942383,2.2060999870300293
27/12/2021,13.166,142.0,2.3,3.05,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1808.0999755859375,75.56999969482422,78.5999984741211,4.059999942779541,2.2339000701904297
28/12/2021,13.166,142.0,2.3,3.05,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1810.199951171875,75.9800033569336,78.94000244140625,4.054999828338623,2.2471001148223877
29/12/2021,13.166,142.0,2.3,3.05,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1805.0999755859375,76.55999755859375,79.2300033569336,4.02400016784668,2.271699905395508
30/12/2021,13.166,142.0,2.33,3.11,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1812.699951171875,76.98999786376953,79.31999969482422,3.561000108718872,2.296799898147583
31/12/2021,13.166,142.0,2.33,3.11,156099.0,3.9,4.69785886363742,0.08,-80792.0,278.802,20435.9,21507.6,101.1948,549680.0,834.0,281.508,557.56,1757.0,1827.5,75.20999908447266,77.77999877929688,3.7300000190734863,2.2284998893737793
03/01/2022,14.866,131.0,2.33,3.11,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1799.4000244140625,76.08000183105469,78.9800033569336,3.815000057220459,2.256500005722046
04/01/2022,14.866,131.0,2.33,3.11,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1814.0,76.98999786376953,80.0,3.7170000076293945,2.2762999534606934
05/01/2022,14.866,131.0,2.33,3.11,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1824.5999755859375,77.8499984741211,80.80000305175781,3.881999969482422,2.292099952697754
06/01/2022,14.866,131.0,2.43,3.22,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1788.699951171875,79.45999908447266,81.98999786376953,3.812000036239624,2.30430006980896
07/01/2022,14.866,131.0,2.43,3.22,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1797.0,78.9000015258789,81.75,3.9159998893737793,2.2988998889923096
10/01/2022,14.866,131.0,2.43,3.22,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1798.4000244140625,78.2300033569336,80.87000274658203,4.078999996185303,2.275399923324585
11/01/2022,14.866,131.0,2.43,3.22,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1818.5999755859375,81.22000122070312,83.72000122070312,4.249000072479248,2.3573999404907227
12/01/2022,14.866,131.0,2.43,3.22,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1827.199951171875,82.63999938964844,84.66999816894531,4.85699987411499,2.3907999992370605
13/01/2022,14.866,131.0,2.62,3.45,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1821.199951171875,82.12000274658203,84.47000122070312,4.269999980926514,2.3840999603271484
14/01/2022,14.866,131.0,2.62,3.45,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1816.5,83.81999969482422,86.05999755859375,4.26200008392334,2.4189999103546143
18/01/2022,14.866,131.0,2.62,3.45,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1812.300048828125,85.43000030517578,87.51000213623047,4.2829999923706055,2.43179988861084
19/01/2022,14.866,131.0,2.62,3.45,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1843.0999755859375,86.95999908447266,88.44000244140625,4.031000137329102,2.4570000171661377
20/01/2022,14.866,131.0,2.79,3.56,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1842.5,86.9000015258789,88.37999725341797,3.802000045776367,2.4621999263763428
21/01/2022,14.866,131.0,2.79,3.56,157115.0,4.0,8.00279982052121,0.08,-85565.0,281.148,20500.7,21566.2,101.2146,561562.0,798.0,286.19599999999997,578.0,1712.0,1831.800048828125,85.13999938964844,87.88999938964844,3.999000072479248,2.4423999786376953
